rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,ticker,corp_name,fs_div
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 25 기,66368848043,제 24 기,73269252595,제 23 기,87694074370,7,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 25 기,35090701433,제 24 기,32666506553,제 23 기,35260980040,8,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 25 기,4141187887,제 24 기,1296698587,제 23 기,2143555950,9,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_CurrentContractAssets,계약자산,-,제 25 기,6378269282,제 24 기,10644821650,제 23 기,184483762,10,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 25 기,1339200,제 24 기,5741210,제 23 기,0,11,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 25 기,11799645918,제 24 기,15954508392,제 23 기,22292926028,12,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 25 기,1048430965,제 24 기,958454744,제 23 기,1546284475,13,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타채권,-,제 25 기,11721828181,제 24 기,3806281970,제 23 기,9093729825,14,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 25 기,31278146610,제 24 기,40602746042,제 23 기,52433094330,15,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기매출채권 및 기타채권,-,제 25 기,69300000,제 24 기,128750000,제 23 기,243333260,16,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 25 기,787953256,제 24 기,788316256,제 23 기,784525656,17,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_NoncurrentContractAssets,계약자산(비유동),-,제 25 기,2894350136,제 24 기,14436070143,제 23 기,24779354470,18,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,당기손익-공정가치 측정 금융자산,-,제 25 기,1905265,제 24 기,1001700,제 23 기,1117619200,19,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 25 기,27524637953,제 24 기,25248607943,제 23 기,25508261744,20,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 25 기,15670652071,제 24 기,24987487116,제 23 기,34852993958,22,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 25 기,15670652071,제 24 기,24987487116,제 23 기,34852993958,23,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 25 기,23236164552,제 24 기,23236164552,제 23 기,23236164552,24,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,dart_GainsSaleTreasuryStock,자기주식처분이익,-,제 25 기,2989531367,제 24 기,2989531367,제 23 기,2989531367,25,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_SharePremium,주식발행초과금,-,제 25 기,20246633185,제 24 기,20246633185,제 23 기,20246633185,26,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,자본조정,-,제 25 기,-3910391203,제 24 기,-3907593003,제 23 기,-3907593003,27,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,dart_LossesCapitalReduction,감자차손,-,제 25 기,2633175000,제 24 기,0,제 23 기,0,28,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,dart_OtherCapitalAdjustments,기타자본조정,-,제 25 기,-396671618,제 24 기,-396671618,제 23 기,-396671618,29,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_TreasuryShares,자기주식,-,제 25 기,880544585,제 24 기,3510921385,제 23 기,3510921385,30,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,-,제 25 기,2752014913,제 24 기,0,제 23 기,0,31,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_RevaluationSurplus,재평가잉여금,-,제 25 기,2752014913,제 24 기,0,제 23 기,0,32,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,-표준계정코드 미사용-,기타자본항목,-,제 25 기,108840837,제 24 기,98653393,제 23 기,17070646,33,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 25 기,2900000000,제 24 기,11600000000,제 23 기,11600000000,34,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,dart_IssuedCapitalOfCommonStock,보통주자본금,-,제 25 기,2900000000,제 24 기,11600000000,제 23 기,11600000000,35,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 25 기,-9415977028,제 24 기,-6039737826,제 23 기,3907351763,36,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,dart_LegalReserve,이익준비금,-,제 25 기,569783000,제 24 기,569783000,제 23 기,569783000,37,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,dart_RetainedEarningsBeforeAppropriationsAccumulatedDeficitBeforeDisposition,미처분이익잉여금(미처리결손금),-,제 25 기,-13985760028,제 24 기,-10609520826,제 23 기,-662431237,38,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,dart_VoluntaryReserves,임의적립금,-,제 25 기,4000000000,제 24 기,4000000000,제 23 기,4000000000,39,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 25 기,66368848043,제 24 기,73269252595,제 23 기,87694074370,40,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 25 기,46410984830,제 24 기,42187973714,제 23 기,45158705203,42,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_CurrentContractLiabilities,계약부채,-,제 25 기,3762515376,제 24 기,5852213000,제 23 기,6149662089,43,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_CurrentLeaseLiabilities,리스부채,-,제 25 기,118716575,제 24 기,136723287,제 23 기,94457018,44,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_CurrentPortionOfLongtermBorrowings,유동성장기차입금,-,제 25 기,6500000000,제 24 기,7500000000,제 23 기,7500000000,45,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_CurrentProvisions,유동성충당부채,-,제 25 기,1220130709,제 24 기,564170333,제 23 기,322852395,46,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 25 기,0,제 24 기,0,제 23 기,143761113,47,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_OtherCurrentLiabilities,기타유동부채,-,제 25 기,9757190,제 24 기,1409440,제 23 기,0,48,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_ShorttermBorrowings,단기차입금,-,제 25 기,25170848000,제 24 기,21900000000,제 23 기,21500000000,49,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무 및 기타지급채무,-,제 25 기,9629016980,제 24 기,6233457654,제 23 기,9447972588,50,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 25 기,50698195972,제 24 기,48281765479,제 23 기,52841080412,51,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 25 기,4287211142,제 24 기,6093791765,제 23 기,7682375209,52,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,dart_LongTermBorrowingsGross,"장기차입금(사채 포함), 총액",-,제 25 기,0,제 24 기,0,제 23 기,1000000000,53,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentPayables,장기매입채무 및 지급채무,-,제 25 기,1033799610,제 24 기,1616681626,제 23 기,1670783852,54,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,dart_PostemploymentBenefitObligations,순확정급여부채,-,제 25 기,1303587636,제 24 기,1633146923,제 23 기,1616683670,55,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 25 기,1381733960,제 24 기,731242918,제 23 기,750699486,56,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_NoncurrentLeaseLiabilities,리스부채,-,제 25 기,50035375,제 24 기,115667086,제 23 기,93603199,57,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_NoncurrentProvisions,비유동충당부채,-,제 25 기,457957133,제 24 기,1933766797,제 23 기,2473634505,58,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,BS,재무상태표,ifrs-full_OtherNoncurrentLiabilities,기타비유동부채,-,제 25 기,60097428,제 24 기,63286415,제 23 기,76970497,59,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 25 기,-8606950840,제 24 기,-10858330065,제 23 기,-14143409167,6,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,CIS,포괄손익계산서,dart_OtherGains,기타수익,-,제 25 기,1259145366,제 24 기,3955872714,제 23 기,1390739592,7,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,CIS,포괄손익계산서,dart_OtherLosses,기타비용,-,제 25 기,3477832040,제 24 기,1271627718,제 23 기,3557721283,8,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,CIS,포괄손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 25 기,6462493623,제 24 기,9799422678,제 23 기,12349780189,9,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,총포괄손익,-,제 25 기,-9314036845,제 24 기,-9865506842,제 23 기,-17637312753,10,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,"총 포괄손익, 비지배지분",-,제 25 기,0,제 24 기,0,제 23 기,0,12,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,"총 포괄손익, 지배기업의 소유주에게 귀속되는 지분",-,제 25 기,-9314036845,제 24 기,-9865506842,제 23 기,-17637312753,13,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,CIS,포괄손익계산서,ifrs-full_CostOfSales,매출원가,-,제 25 기,20557029794,제 24 기,22900456993,제 23 기,24491121899,14,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,CIS,포괄손익계산서,dart_CostOfSalesFromSaleOfGoodsProduct,제품매출원가,-,제 25 기,12900410245,제 24 기,14605523505,제 23 기,20313568795,15,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,CIS,포괄손익계산서,dart_OtherCostOfSales,기타매출원가,-,제 25 기,7229236764,제 24 기,8238987822,제 23 기,4177553104,16,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,CIS,포괄손익계산서,ifrs-full_CostOfMerchandiseSold,상품매출원가,-,제 25 기,427382785,제 24 기,55945666,제 23 기,0,17,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,CIS,포괄손익계산서,ifrs-full_BasicEarningsLossPerShare,기본및희석주당순이익(손실),-,제 25 기,-639,제 24 기,-505,제 23 기,-878,19,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,CIS,포괄손익계산서,ifrs-full_FinanceCosts,금융비용,-,제 25 기,2242694968,제 24 기,2202168800,제 23 기,1927187672,20,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,CIS,포괄손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 25 기,53851164,제 24 기,161284799,제 23 기,664722139,21,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,CIS,포괄손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 25 기,-2144457217,제 24 기,-1058907387,제 23 기,-1793628978,22,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,CIS,포괄손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,제 25 기,-290219127,제 24 기,-166454950,제 23 기,-87896762,23,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-,제 25 기,3410225346,제 24 기,183007278,제 23 기,-152353124,24,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),-,제 25 기,10187444,제 24 기,81582747,제 23 기,-3339962,25,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,CIS,포괄손익계산서,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업장환산손익(세후기타포괄손익),-,제 25 기,10187444,제 24 기,81582747,제 23 기,-3339962,26,KRW,,079950,인베니아,CFS
20260323000932,11011,2025,00409371,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,당기손익으로 재분류되지 않는항목(세후기타포괄손익),-,제 25 기,3400037902,제 24 기,101424531,제 23 기,-149013162,27,KRW,,079950,인베니아,CFS
